,States,Years,Quarter,Pincodes,Rergistered_users
591,Arunachal Pradesh,2020,2,791111,17137
592,Arunachal Pradesh,2020,2,791113,11777
593,Arunachal Pradesh,2020,2,791102,11547
594,Arunachal Pradesh,2020,2,792103,8648
595,Arunachal Pradesh,2020,2,791001,8304
596,Arunachal Pradesh,2020,2,792001,7106
597,Arunachal Pradesh,2020,2,790104,6860
598,Arunachal Pradesh,2020,2,792110,5825
599,Arunachal Pradesh,2020,2,791109,5521
600,Arunachal Pradesh,2020,3,791110,21772
601,Arunachal Pradesh,2020,3,791111,19597
602,Arunachal Pradesh,2020,3,791113,13723
603,Arunachal Pradesh,2020,3,791102,13422
604,Arunachal Pradesh,2020,3,792103,9996
605,Arunachal Pradesh,2020,3,791001,9880
606,Arunachal Pradesh,2020,3,792001,8196
607,Arunachal Pradesh,2020,3,790104,7622
608,Arunachal Pradesh,2020,3,792110,6844
609,Arunachal Pradesh,2020,3,791109,6404
610,Arunachal Pradesh,2020,4,791110,24414
611,Arunachal Pradesh,2020,4,791111,21845
612,Arunachal Pradesh,2020,4,791113,15540
613,Arunachal Pradesh,2020,4,791102,14955
614,Arunachal Pradesh,2020,4,791001,11382
615,Arunachal Pradesh,2020,4,792103,10964
616,Arunachal Pradesh,2020,4,792001,9130
617,Arunachal Pradesh,2020,4,790104,8391
618,Arunachal Pradesh,2020,4,792110,7743
619,Arunachal Pradesh,2020,4,791109,7262
620,Arunachal Pradesh,2021,1,791110,26578
621,Arunachal Pradesh,2021,1,791111,23660
622,Arunachal Pradesh,2021,1,791113,16942
623,Arunachal Pradesh,2021,1,791102,16191
624,Arunachal Pradesh,2021,1,791001,12442
625,Arunachal Pradesh,2021,1,792103,11916
626,Arunachal Pradesh,2021,1,792001,9875
627,Arunachal Pradesh,2021,1,790104,9066
628,Arunachal Pradesh,2021,1,792110,8458
629,Arunachal Pradesh,2021,1,791109,7917
630,Arunachal Pradesh,2021,2,791110,28553
631,Arunachal Pradesh,2021,2,791111,25349
632,Arunachal Pradesh,2021,2,791113,18141
633,Arunachal Pradesh,2021,2,791102,17388
634,Arunachal Pradesh,2021,2,791001,13401
635,Arunachal Pradesh,2021,2,792103,12890
636,Arunachal Pradesh,2021,2,792001,10617
637,Arunachal Pradesh,2021,2,790104,9711
638,Arunachal Pradesh,2021,2,792110,9156
639,Arunachal Pradesh,2021,2,791109,8470
640,Arunachal Pradesh,2021,3,791110,30734
641,Arunachal Pradesh,2021,3,791111,27265
642,Arunachal Pradesh,2021,3,791113,19520
643,Arunachal Pradesh,2021,3,791102,18855
644,Arunachal Pradesh,2021,3,791001,14519
645,Arunachal Pradesh,2021,3,792103,14068
646,Arunachal Pradesh,2021,3,792001,11487
647,Arunachal Pradesh,2021,3,790104,10467
648,Arunachal Pradesh,2021,3,792110,9990
649,Arunachal Pradesh,2021,3,791109,9111
650,Arunachal Pradesh,2021,4,791110,32931
651,Arunachal Pradesh,2021,4,791111,29128
652,Arunachal Pradesh,2021,4,791113,20914
653,Arunachal Pradesh,2021,4,791102,20261
654,Arunachal Pradesh,2021,4,791001,15589
655,Arunachal Pradesh,2021,4,792103,15154
656,Arunachal Pradesh,2021,4,792001,12358
657,Arunachal Pradesh,2021,4,790104,11211
658,Arunachal Pradesh,2021,4,792110,10752
659,Arunachal Pradesh,2021,4,791109,9729
660,Arunachal Pradesh,2022,1,791110,34915
661,Arunachal Pradesh,2022,1,791111,30912
662,Arunachal Pradesh,2022,1,791113,22258
663,Arunachal Pradesh,2022,1,791102,21601
664,Arunachal Pradesh,2022,1,791001,16600
665,Arunachal Pradesh,2022,1,792103,16282
666,Arunachal Pradesh,2022,1,792001,13172
667,Arunachal Pradesh,2022,1,790104,11905
668,Arunachal Pradesh,2022,1,792110,11479
669,Arunachal Pradesh,2022,1,791109,10306
670,Arunachal Pradesh,2022,2,791110,36914
671,Arunachal Pradesh,2022,2,791111,32620
672,Arunachal Pradesh,2022,2,791113,23506
673,Arunachal Pradesh,2022,2,791102,22850
674,Arunachal Pradesh,2022,2,791001,17531
675,Arunachal Pradesh,2022,2,792103,17259
676,Arunachal Pradesh,2022,2,792001,13915
677,Arunachal Pradesh,2022,2,790104,12565
678,Arunachal Pradesh,2022,2,792110,12124
679,Arunachal Pradesh,2022,2,791109,10908
680,Arunachal Pradesh,2022,3,791110,39026
681,Arunachal Pradesh,2022,3,791111,34393
682,Arunachal Pradesh,2022,3,791113,24830
683,Arunachal Pradesh,2022,3,791102,24093
684,Arunachal Pradesh,2022,3,791001,18476
685,Arunachal Pradesh,2022,3,792103,18186
686,Arunachal Pradesh,2022,3,792001,14676
687,Arunachal Pradesh,2022,3,790104,13227
688,Arunachal Pradesh,2022,3,792110,12755
689,Arunachal Pradesh,2022,3,791109,11498
690,Arunachal Pradesh,2022,4,791110,40977
691,Arunachal Pradesh,2022,4,791111,36205
692,Arunachal Pradesh,2022,4,791113,26077
693,Arunachal Pradesh,2022,4,791102,25161
694,Arunachal Pradesh,2022,4,791001,19310
695,Arunachal Pradesh,2022,4,792103,19033
696,Arunachal Pradesh,2022,4,792001,15408
697,Arunachal Pradesh,2022,4,790104,13837
698,Arunachal Pradesh,2022,4,792110,13271
699,Arunachal Pradesh,2022,4,791109,12089
700,Arunachal Pradesh,2023,1,791110,42898
701,Arunachal Pradesh,2023,1,791111,37844
702,Arunachal Pradesh,2023,1,791113,27294
703,Arunachal Pradesh,2023,1,791102,26359
704,Arunachal Pradesh,2023,1,791001,20180
705,Arunachal Pradesh,2023,1,792103,19898
706,Arunachal Pradesh,2023,1,792001,16114
707,Arunachal Pradesh,2023,1,790104,14456
708,Arunachal Pradesh,2023,1,792110,13901
709,Arunachal Pradesh,2023,1,791109,12653
710,Arunachal Pradesh,2023,2,791110,44631
711,Arunachal Pradesh,2023,2,791111,39368
712,Arunachal Pradesh,2023,2,791113,28413
713,Arunachal Pradesh,2023,2,791102,27575
714,Arunachal Pradesh,2023,2,791001,21123
715,Arunachal Pradesh,2023,2,792103,20822
716,Arunachal Pradesh,2023,2,792001,16857
717,Arunachal Pradesh,2023,2,790104,15049
718,Arunachal Pradesh,2023,2,792110,14532
719,Arunachal Pradesh,2023,2,791109,13123
720,Arunachal Pradesh,2023,3,791110,46438
721,Arunachal Pradesh,2023,3,791111,40993
722,Arunachal Pradesh,2023,3,791113,29580
723,Arunachal Pradesh,2023,3,791102,28825
724,Arunachal Pradesh,2023,3,791001,22012
725,Arunachal Pradesh,2023,3,792103,21807
726,Arunachal Pradesh,2023,3,792001,17609
727,Arunachal Pradesh,2023,3,790104,15682
728,Arunachal Pradesh,2023,3,792110,15168
729,Arunachal Pradesh,2023,3,791120,13685
730,Arunachal Pradesh,2023,4,791110,48172
731,Arunachal Pradesh,2023,4,791111,42397
732,Arunachal Pradesh,2023,4,791113,30667
733,Arunachal Pradesh,2023,4,791102,29977
734,Arunachal Pradesh,2023,4,791001,22907
735,Arunachal Pradesh,2023,4,792103,22670
736,Arunachal Pradesh,2023,4,792001,18303
737,Arunachal Pradesh,2023,4,790104,16249
738,Arunachal Pradesh,2023,4,792110,15829
739,Arunachal Pradesh,2023,4,791120,14311
740,Arunachal Pradesh,2024,1,791110,50068
741,Arunachal Pradesh,2024,1,791111,44093
742,Arunachal Pradesh,2024,1,791113,31894
743,Arunachal Pradesh,2024,1,791102,31384
744,Arunachal Pradesh,2024,1,791001,23879
745,Arunachal Pradesh,2024,1,792103,23741
746,Arunachal Pradesh,2024,1,792001,19119
747,Arunachal Pradesh,2024,1,790104,16907
748,Arunachal Pradesh,2024,1,792110,16566
749,Arunachal Pradesh,2024,1,791120,14966
750,Assam,2018,1,781032,7209
751,Assam,2018,1,781001,5507
752,Assam,2018,1,781022,5418
753,Assam,2018,1,781038,4731
754,Assam,2018,1,783380,4571
755,Assam,2018,1,785001,4526
756,Assam,2018,1,781011,4127
757,Assam,2018,1,786001,4122
758,Assam,2018,1,781009,3639
759,Assam,2018,1,781028,3517
760,Assam,2018,2,781032,10189
761,Assam,2018,2,781022,7914
762,Assam,2018,2,781001,7685
763,Assam,2018,2,781038,6711
764,Assam,2018,2,783380,6411
765,Assam,2018,2,785001,6375
766,Assam,2018,2,781011,5954
767,Assam,2018,2,786001,5881
768,Assam,2018,2,781009,5216
769,Assam,2018,2,781028,5010
770,Assam,2018,3,781032,13555
771,Assam,2018,3,781022,10377
772,Assam,2018,3,781001,10057
773,Assam,2018,3,785001,8633
774,Assam,2018,3,781038,8582
775,Assam,2018,3,783380,8312
776,Assam,2018,3,781011,7916
777,Assam,2018,3,786001,7732
778,Assam,2018,3,781028,6759
779,Assam,2018,3,781009,6651
780,Assam,2018,4,781032,17802
781,Assam,2018,4,781022,13976
782,Assam,2018,4,781001,12969
783,Assam,2018,4,781038,11283
784,Assam,2018,4,785001,10937
785,Assam,2018,4,783380,10374
786,Assam,2018,4,781011,10054
787,Assam,2018,4,786001,9765
788,Assam,2018,4,781028,8801
789,Assam,2018,4,781019,8559
790,Assam,2019,1,781032,21003
791,Assam,2019,1,781022,16624
792,Assam,2019,1,781001,15399
793,Assam,2019,1,781038,13630
794,Assam,2019,1,785001,12724
795,Assam,2019,1,783380,12282
796,Assam,2019,1,781011,11982
797,Assam,2019,1,786001,11437
798,Assam,2019,1,781028,10474
799,Assam,2019,1,781019,10045
800,Assam,2019,2,781032,24543
801,Assam,2019,2,781022,19460
802,Assam,2019,2,781001,17922
803,Assam,2019,2,781038,15681
804,Assam,2019,2,783380,14452
805,Assam,2019,2,785001,14373
806,Assam,2019,2,781011,13970
807,Assam,2019,2,786001,13366
808,Assam,2019,2,781009,12874
809,Assam,2019,2,781028,12313
810,Assam,2019,3,781032,27912
811,Assam,2019,3,781022,22162
812,Assam,2019,3,781001,20205
813,Assam,2019,3,781038,17651
814,Assam,2019,3,783380,16289
815,Assam,2019,3,785001,16065
816,Assam,2019,3,781011,15923
817,Assam,2019,3,781009,15432
818,Assam,2019,3,786001,15231
819,Assam,2019,3,781028,13989
820,Assam,2019,4,781032,30419
821,Assam,2019,4,781022,24236
822,Assam,2019,4,781001,21980
823,Assam,2019,4,781038,19306
824,Assam,2019,4,783380,17946
825,Assam,2019,4,785001,17515
826,Assam,2019,4,781011,17500
827,Assam,2019,4,781009,17023
828,Assam,2019,4,786001,16755
829,Assam,2019,4,781028,15378
830,Assam,2020,1,781032,33205
831,Assam,2020,1,781022,26607
832,Assam,2020,1,781001,24106
833,Assam,2020,1,781038,21242
834,Assam,2020,1,783380,19871
835,Assam,2020,1,781011,19355
836,Assam,2020,1,785001,19193
837,Assam,2020,1,781009,18666
838,Assam,2020,1,786001,18552
839,Assam,2020,1,781028,17121
840,Assam,2020,2,781032,36494
841,Assam,2020,2,781022,29237
842,Assam,2020,2,781001,26634
843,Assam,2020,2,781038,23439
844,Assam,2020,2,783380,22873
845,Assam,2020,2,781011,21654
846,Assam,2020,2,785001,21271
847,Assam,2020,2,786001,20738
848,Assam,2020,2,781009,19800
849,Assam,2020,2,781028,19046
850,Assam,2020,3,781032,39646
851,Assam,2020,3,781022,31853
852,Assam,2020,3,781001,29045
853,Assam,2020,3,781038,25600
854,Assam,2020,3,783380,25150
855,Assam,2020,3,781011,23762
856,Assam,2020,3,785001,23212
857,Assam,2020,3,786001,22736
858,Assam,2020,3,781028,20913
859,Assam,2020,3,781009,20809
860,Assam,2020,4,781032,43335
861,Assam,2020,4,781022,34873
862,Assam,2020,4,781001,31894
863,Assam,2020,4,781038,27985
864,Assam,2020,4,783380,27308
865,Assam,2020,4,781011,26044
866,Assam,2020,4,785001,25298
867,Assam,2020,4,786001,24846
868,Assam,2020,4,781028,22952
869,Assam,2020,4,782435,22802
870,Assam,2021,1,781032,46783
871,Assam,2021,1,781022,37652
872,Assam,2021,1,781001,34483
873,Assam,2021,1,781038,30260
874,Assam,2021,1,783380,29414
875,Assam,2021,1,781011,28064
876,Assam,2021,1,785001,27259
877,Assam,2021,1,786001,26762
878,Assam,2021,1,781028,24813
879,Assam,2021,1,782435,24658
880,Assam,2021,2,781032,49999
881,Assam,2021,2,781022,40254
882,Assam,2021,2,781001,36847
883,Assam,2021,2,781038,32353
884,Assam,2021,2,783380,31551
885,Assam,2021,2,781011,30045
886,Assam,2021,2,785001,29194
887,Assam,2021,2,786001,28664
888,Assam,2021,2,781028,26557
889,Assam,2021,2,782435,26455
890,Assam,2021,3,781032,53594
891,Assam,2021,3,781022,43191
892,Assam,2021,3,781001,39514
893,Assam,2021,3,781038,34724
894,Assam,2021,3,783380,34031
895,Assam,2021,3,781011,32293
896,Assam,2021,3,785001,31327
897,Assam,2021,3,786001,30785
898,Assam,2021,3,782435,28639
899,Assam,2021,3,781028,28555
900,Assam,2021,4,781032,57249
901,Assam,2021,4,781022,46108
902,Assam,2021,4,781001,42225
903,Assam,2021,4,781038,37135
904,Assam,2021,4,783380,36481
905,Assam,2021,4,781011,34495
906,Assam,2021,4,785001,33508
907,Assam,2021,4,786001,32892
908,Assam,2021,4,782435,30729
909,Assam,2021,4,781028,30534
910,Assam,2022,1,781032,60632
911,Assam,2022,1,781022,48859
912,Assam,2022,1,781001,44765
913,Assam,2022,1,781038,39366
914,Assam,2022,1,783380,38840
915,Assam,2022,1,781011,36583
916,Assam,2022,1,785001,35517
917,Assam,2022,1,786001,34879
918,Assam,2022,1,782435,32753
919,Assam,2022,1,781028,32414
920,Assam,2022,2,781032,63866
921,Assam,2022,2,781022,51543
922,Assam,2022,2,781001,47222
923,Assam,2022,2,781038,41519
924,Assam,2022,2,783380,41067
925,Assam,2022,2,781011,38612
926,Assam,2022,2,785001,37438
927,Assam,2022,2,786001,36760
928,Assam,2022,2,782435,34642
929,Assam,2022,2,781028,34231
930,Assam,2022,3,781032,67280
931,Assam,2022,3,781022,54277
932,Assam,2022,3,781001,49784
933,Assam,2022,3,781038,43745
934,Assam,2022,3,783380,43396
935,Assam,2022,3,781011,40762
936,Assam,2022,3,785001,39413
937,Assam,2022,3,786001,38716
938,Assam,2022,3,782435,36615
939,Assam,2022,3,781028,36089
940,Assam,2022,4,781032,70664
941,Assam,2022,4,781022,57039
942,Assam,2022,4,781001,52292
943,Assam,2022,4,781038,45987
944,Assam,2022,4,783380,45548
945,Assam,2022,4,781011,42885
946,Assam,2022,4,785001,41419
947,Assam,2022,4,786001,40689
948,Assam,2022,4,782435,38441
949,Assam,2022,4,781028,37934
950,Assam,2023,1,781032,73878
951,Assam,2023,1,781022,59721
952,Assam,2023,1,781001,54745
953,Assam,2023,1,781038,48134
954,Assam,2023,1,783380,47759
955,Assam,2023,1,781011,44810
956,Assam,2023,1,785001,43324
957,Assam,2023,1,786001,42577
958,Assam,2023,1,782435,40288
959,Assam,2023,1,781028,39737
960,Assam,2023,2,781032,76617
961,Assam,2023,2,781022,62035
962,Assam,2023,2,781001,56858
963,Assam,2023,2,781038,50048
964,Assam,2023,2,783380,49755
965,Assam,2023,2,781011,46533
966,Assam,2023,2,785001,45031
967,Assam,2023,2,786001,44226
968,Assam,2023,2,782435,42067
969,Assam,2023,2,781028,41323
970,Assam,2023,3,781032,79587
971,Assam,2023,3,781022,64409
972,Assam,2023,3,781001,59036
973,Assam,2023,3,781038,51966
974,Assam,2023,3,783380,51854
975,Assam,2023,3,781011,48416
976,Assam,2023,3,785001,46869
977,Assam,2023,3,786001,46000
978,Assam,2023,3,782435,43920
979,Assam,2023,3,781028,43026
980,Assam,2023,4,781032,82438
981,Assam,2023,4,781022,66776
982,Assam,2023,4,781001,61117
983,Assam,2023,4,783380,53847
984,Assam,2023,4,781038,53768
985,Assam,2023,4,781011,50128
986,Assam,2023,4,785001,48543
987,Assam,2023,4,786001,47682
988,Assam,2023,4,782435,45621
989,Assam,2023,4,781028,44524
990,Assam,2024,1,781032,85683
991,Assam,2024,1,781022,69378
992,Assam,2024,1,781001,63508
993,Assam,2024,1,783380,56144
994,Assam,2024,1,781038,55781
995,Assam,2024,1,781011,52141
996,Assam,2024,1,785001,50527
997,Assam,2024,1,786001,49628
998,Assam,2024,1,782435,47562
999,Assam,2024,1,782003,46442
1000,Bihar,2018,1,800001,71092
1001,Bihar,2018,1,800006,51989
1002,Bihar,2018,1,800020,46299
1003,Bihar,2018,1,845401,26349
1004,Bihar,2018,1,823001,22311
1005,Bihar,2018,1,801503,20404
1006,Bihar,2018,1,845438,20223
1007,Bihar,2018,1,842001,20084
1008,Bihar,2018,1,812001,20071
1009,Bihar,2018,1,842002,20024
1010,Bihar,2018,2,800001,94711
1011,Bihar,2018,2,800006,68659
1012,Bihar,2018,2,800020,60774
1013,Bihar,2018,2,845401,36977
1014,Bihar,2018,2,823001,30395
1015,Bihar,2018,2,845438,28375
1016,Bihar,2018,2,842001,27334
1017,Bihar,2018,2,801503,27233
1018,Bihar,2018,2,812001,26979
1019,Bihar,2018,2,842002,26341
1020,Bihar,2018,3,800001,112494
1021,Bihar,2018,3,800006,82368
1022,Bihar,2018,3,800020,72430
1023,Bihar,2018,3,845401,45977
1024,Bihar,2018,3,823001,37326
1025,Bihar,2018,3,845438,35432
1026,Bihar,2018,3,842001,32797
1027,Bihar,2018,3,801503,32597
1028,Bihar,2018,3,812001,31778
1029,Bihar,2018,3,842002,31195
1030,Bihar,2018,4,800001,134254
1031,Bihar,2018,4,800006,97937
1032,Bihar,2018,4,800020,86072
1033,Bihar,2018,4,845401,56938
1034,Bihar,2018,4,823001,46023
1035,Bihar,2018,4,845438,44617
1036,Bihar,2018,4,842001,39428
1037,Bihar,2018,4,801503,39106
1038,Bihar,2018,4,812001,38300
1039,Bihar,2018,4,802301,38256
1040,Bihar,2019,1,800001,155763
1041,Bihar,2019,1,800006,112180
1042,Bihar,2019,1,800020,98591
1043,Bihar,2019,1,845401,67473
1044,Bihar,2019,1,823001,53758
1045,Bihar,2019,1,845438,53452
1046,Bihar,2019,1,801503,45773
1047,Bihar,2019,1,842001,45763
1048,Bihar,2019,1,802301,44801
1049,Bihar,2019,1,812001,44256
1050,Bihar,2019,2,800001,176131
1051,Bihar,2019,2,800006,122307
1052,Bihar,2019,2,800020,108548
1053,Bihar,2019,2,845401,76909
1054,Bihar,2019,2,845438,61028
1055,Bihar,2019,2,823001,59743
1056,Bihar,2019,2,842001,52549
1057,Bihar,2019,2,801503,51154
1058,Bihar,2019,2,802301,50446
1059,Bihar,2019,2,812001,50398
1060,Bihar,2019,3,800001,194197
1061,Bihar,2019,3,800006,131686
1062,Bihar,2019,3,800020,117437
1063,Bihar,2019,3,845401,85543
1064,Bihar,2019,3,845438,68041
1065,Bihar,2019,3,823001,65720
1066,Bihar,2019,3,842001,58919
1067,Bihar,2019,3,801503,56571
1068,Bihar,2019,3,812001,55738
1069,Bihar,2019,3,802301,55612
1070,Bihar,2019,4,800001,210421
1071,Bihar,2019,4,800006,141267
1072,Bihar,2019,4,800020,126595
1073,Bihar,2019,4,845401,95162
1074,Bihar,2019,4,845438,76410
1075,Bihar,2019,4,823001,71999
1076,Bihar,2019,4,842001,64740
1077,Bihar,2019,4,801503,61692
1078,Bihar,2019,4,802301,61027
1079,Bihar,2019,4,812001,60690
1080,Bihar,2020,1,800001,226061
1081,Bihar,2020,1,800006,149937
1082,Bihar,2020,1,800020,135524
1083,Bihar,2020,1,845401,105308
1084,Bihar,2020,1,845438,85599
1085,Bihar,2020,1,823001,78258
1086,Bihar,2020,1,842001,70891
1087,Bihar,2020,1,801503,66952
1088,Bihar,2020,1,846004,66311
1089,Bihar,2020,1,802301,66179
1090,Bihar,2020,2,800001,239180
1091,Bihar,2020,2,800006,156697
1092,Bihar,2020,2,800020,143564
1093,Bihar,2020,2,845401,116500
1094,Bihar,2020,2,845438,95794
1095,Bihar,2020,2,823001,84238
1096,Bihar,2020,2,842001,76881
1097,Bihar,2020,2,801503,72440
1098,Bihar,2020,2,846004,72384
1099,Bihar,2020,2,802301,71937
1100,Bihar,2020,3,800001,254577
1101,Bihar,2020,3,800006,165587
1102,Bihar,2020,3,800020,153436
1103,Bihar,2020,3,845401,128397
1104,Bihar,2020,3,845438,105491
1105,Bihar,2020,3,823001,91491
1106,Bihar,2020,3,842001,83156
1107,Bihar,2020,3,846004,79075
1108,Bihar,2020,3,801503,78835
1109,Bihar,2020,3,802301,77893
1110,Bihar,2020,4,800001,271953
1111,Bihar,2020,4,800006,176286
1112,Bihar,2020,4,800020,164391
1113,Bihar,2020,4,845401,139691
1114,Bihar,2020,4,845438,114907
1115,Bihar,2020,4,823001,98986
1116,Bihar,2020,4,842001,89605
1117,Bihar,2020,4,846004,85920
1118,Bihar,2020,4,801503,85326
1119,Bihar,2020,4,802301,84588
1120,Bihar,2021,1,800001,291064
1121,Bihar,2021,1,800006,188807
1122,Bihar,2021,1,800020,176118
1123,Bihar,2021,1,845401,151249
1124,Bihar,2021,1,845438,124418
1125,Bihar,2021,1,823001,106623
1126,Bihar,2021,1,842001,96473
1127,Bihar,2021,1,846004,92791
1128,Bihar,2021,1,801503,91718
1129,Bihar,2021,1,802301,91053
1130,Bihar,2021,2,800001,310396
1131,Bihar,2021,2,800006,201509
1132,Bihar,2021,2,800020,187797
1133,Bihar,2021,2,845401,162194
1134,Bihar,2021,2,845438,133423
1135,Bihar,2021,2,823001,113959
1136,Bihar,2021,2,842001,103177
1137,Bihar,2021,2,846004,99223
1138,Bihar,2021,2,801503,98037
1139,Bihar,2021,2,802301,97433
1140,Bihar,2021,3,800001,331994
1141,Bihar,2021,3,800006,215907
1142,Bihar,2021,3,800020,200899
1143,Bihar,2021,3,845401,174765
1144,Bihar,2021,3,845438,143642
1145,Bihar,2021,3,823001,122153
1146,Bihar,2021,3,842001,110719
1147,Bihar,2021,3,846004,106541
1148,Bihar,2021,3,801503,105096
1149,Bihar,2021,3,802301,104690
1150,Bihar,2021,4,800001,354049
1151,Bihar,2021,4,800006,230673
1152,Bihar,2021,4,800020,214343
1153,Bihar,2021,4,845401,187426
1154,Bihar,2021,4,845438,154094
1155,Bihar,2021,4,823001,130535
1156,Bihar,2021,4,842001,118411
1157,Bihar,2021,4,846004,113937
1158,Bihar,2021,4,801503,112216
1159,Bihar,2021,4,802301,112066
1160,Bihar,2022,1,800001,374585
1161,Bihar,2022,1,800006,244496
1162,Bihar,2022,1,800020,226982
1163,Bihar,2022,1,845401,199667
1164,Bihar,2022,1,845438,164043
1165,Bihar,2022,1,823001,138345
1166,Bihar,2022,1,842001,125613
1167,Bihar,2022,1,846004,120989
1168,Bihar,2022,1,802301,119021
1169,Bihar,2022,1,801503,118829
1170,Bihar,2022,2,800001,394289
1171,Bihar,2022,2,800006,257919
1172,Bihar,2022,2,800020,239192
1173,Bihar,2022,2,845401,211280
1174,Bihar,2022,2,845438,173688
1175,Bihar,2022,2,823001,145953
1176,Bihar,2022,2,842001,132578
1177,Bihar,2022,2,846004,127805
1178,Bihar,2022,2,802301,125702
1179,Bihar,2022,2,801503,125223
1180,Bihar,2022,3,800001,414926
1181,Bihar,2022,3,800006,272017
1182,Bihar,2022,3,800020,251896
1183,Bihar,2022,3,845401,223461
1184,Bihar,2022,3,845438,183758
1185,Bihar,2022,3,823001,153810
